institution,institution_type,vintage,vintage_approx,target_year,kind,indicator,value,low,high,unit,source_url,note
SCB EIC,bank,2026-07-23,false,2025,actual,public_investment,8.9,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
SCB EIC,bank,2026-07-23,false,2025,actual,exports_value,12.7,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
SCB EIC,bank,2026-07-23,false,2025,actual,imports_value,13.0,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
SCB EIC,bank,2026-07-23,false,2025,actual,tourist_arrivals,33.0,,,million persons,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
SCB EIC,bank,2026-07-23,false,2025,actual,headline_inflation,-0.1,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
SCB EIC,bank,2026-07-23,false,2025,actual,policy_rate,1.25,,,%,https://www.scbeic.com/th/detail/file/product/10148/hknouo53gw/SCB-EIC-Monthly-insight-20260723.pdf,2025 outturn as published by SCB EIC
KKP Research,bank,2026-07-31,true,2026,forecast,gdp_growth,2.1,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,private_consumption,2.6,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,public_consumption,2.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,gfcf,9.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,private_investment,9.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,public_investment,8.8,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,exports_value,12.5,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,exports_services,1.3,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,imports_value,17.5,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,imports_services,7.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,current_account_usdbn,-1.3,,,USD bn,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,current_account_gdp,-0.2,,,% of GDP,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,headline_inflation,2.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,policy_rate,1.0,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2026,forecast,tourist_arrivals,32.7,,,million persons,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,gdp_growth,2.2,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,private_consumption,2.2,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,public_consumption,3.2,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,gfcf,5.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,private_investment,5.2,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,public_investment,5.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,exports_value,3.3,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,exports_services,8.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,imports_value,7.3,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,imports_services,3.5,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,current_account_usdbn,0.5,,,USD bn,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,current_account_gdp,0.1,,,% of GDP,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,headline_inflation,0.1,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,policy_rate,1.0,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-07-31,true,2027,forecast,tourist_arrivals,34.9,,,million persons,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP Research Jul 2026 update ('Current' column); date approximate
KKP Research,bank,2026-06-30,true,2026,forecast,gdp_growth,1.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,private_consumption,2.5,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,public_consumption,2.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,gfcf,9.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,private_investment,9.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,public_investment,8.8,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,exports_value,12.5,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,exports_services,-1.2,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,imports_value,17.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,imports_services,7.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,current_account_usdbn,-4.3,,,USD bn,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,current_account_gdp,-0.7,,,% of GDP,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,headline_inflation,3.0,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,policy_rate,1.0,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2026,forecast,tourist_arrivals,31.8,,,million persons,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,gdp_growth,2.1,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,private_consumption,2.0,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,public_consumption,3.2,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,gfcf,5.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,private_investment,5.2,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,public_investment,5.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,exports_value,3.3,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,exports_services,9.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,imports_value,7.2,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,imports_services,3.5,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,current_account_usdbn,-0.2,,,USD bn,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,current_account_gdp,0.0,,,% of GDP,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,headline_inflation,0.3,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,policy_rate,0.75,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-06-30,true,2027,forecast,tourist_arrivals,34.1,,,million persons,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,KKP 'Previous' column in the Jul 2026 table; the prior round's date is not stated in the source — vintage approximate
KKP Research,bank,2026-07-31,true,2025,actual,gdp_growth,2.4,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,private_consumption,2.7,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,public_consumption,0.6,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,gfcf,4.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,private_investment,3.5,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,public_investment,8.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,exports_value,11.9,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,exports_services,-1.5,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,imports_value,9.8,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,imports_services,-4.7,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,current_account_usdbn,15.9,,,USD bn,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,current_account_gdp,2.7,,,% of GDP,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,headline_inflation,-0.1,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,policy_rate,1.0,,,%,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
KKP Research,bank,2026-07-31,true,2025,actual,tourist_arrivals,33.0,,,million persons,https://media.kkpfg.com/document/2026/Jul/KKP%20Research_2026-GDP-update-for-war-situation-and-ai-demand.pdf,2025 outturn as published by KKP Research
Krungsri Research,bank,2026-07-31,true,2026,forecast,gdp_growth,1.9,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,private_consumption,2.0,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,public_consumption,1.0,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,private_investment,3.5,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,public_investment,2.7,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,exports_value,9.8,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,imports_value,15.0,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,current_account_usdbn,5.2,,,USD bn,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,tourist_arrivals,32.5,,,million persons,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,headline_inflation,2.7,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,policy_rate,1.0,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2026,forecast,oil_dubai,90,,,USD/bbl,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,Krungsri Research Jul 2026 bulletin; exports/imports nominal USD f.o.b.; date approximate
Krungsri Research,bank,2026-07-31,true,2025,actual,gdp_growth,2.4,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,private_consumption,2.7,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,public_consumption,0.6,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,private_investment,3.5,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,public_investment,8.9,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,exports_value,12.7,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,imports_value,13.0,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,current_account_usdbn,17.7,,,USD bn,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,tourist_arrivals,33.0,,,million persons,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,headline_inflation,-0.1,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,policy_rate,1.25,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2025,actual,oil_dubai,68,,,USD/bbl,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2025 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,gdp_growth,2.9,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,private_consumption,4.4,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,public_consumption,2.6,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,private_investment,-1.9,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,public_investment,4.5,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,exports_value,5.9,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,imports_value,5.5,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,current_account_usdbn,11.6,,,USD bn,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,tourist_arrivals,35.5,,,million persons,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,headline_inflation,0.4,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,policy_rate,2.25,,,%,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
Krungsri Research,bank,2026-07-31,true,2024,actual,oil_dubai,80,,,USD/bbl,https://www.krungsri.com/en/research/macroeconomic/monthly-bulletin/bulletin-202607,2024 outturn as published by Krungsri Research
